symbole,ticker_name,date,cloture,volume,daily_return,volume_zscore,return_zscore,volume_anomaly,price_anomaly,combined_anomaly
STB,STB BANK,2022-09-01,4.42,26532,0.04245283018867907,1.1900462584321814,3.3740532117686546,False,True,False
STB,STB BANK,2022-10-14,3.84,18041,0.05205479452054784,0.5039379155833176,3.282036210459763,False,True,False
STB,STB BANK,2023-04-18,3.65,945,0.054913294797687806,-0.4870582147876956,3.724647935019841,False,True,False
STB,STB BANK,2023-04-26,3.74,2868,0.059490084985835745,0.2501049177397818,3.4571702087288045,False,True,False
STB,STB BANK,2023-04-27,3.96,87526,0.05882352941176472,2.193479169378163,3.0648260829678167,False,True,False
STB,STB BANK,2023-10-13,3.62,11404,0.05232558139534893,1.4050286890128676,5.386819493353397,False,True,False
STB,STB BANK,2024-04-03,3.16,2872,-0.05671641791044779,0.0033958404658513035,-4.364185539219102,False,True,False
STB,STB BANK,2024-04-04,3.32,1582,0.05063291139240489,-0.36189223109338164,3.361656656986887,False,True,False
STB,STB BANK,2024-05-09,3.57,134945,0.056213017751479244,2.1510340129421928,3.5549055005023624,False,True,False
STB,STB BANK,2024-11-25,2.98,19267,0.04561403508771922,0.8868144491777444,3.3058607272713374,False,True,False
STB,STB BANK,2024-12-09,2.97,25250,0.049469964664311084,1.0516098133567917,3.2865640513323253,False,True,False
STB,STB BANK,2025-02-03,2.77,589740,0.033582089552238736,3.1886170745548346,2.26847784535583,True,False,False
STB,STB BANK,2025-05-02,2.77,29700,-0.04152249134948105,0.22520354112734098,-3.5085417995559505,False,True,False
STB,STB BANK,2025-07-29,2.96,131017,0.05714285714285716,2.3486994390928366,5.738868919346674,False,True,False
STB,STB BANK,2025-09-11,3.26,178840,0.058441558441558294,2.741148843944638,4.7685388720094295,False,True,False
STB,STB BANK,2025-10-03,3.74,174932,-0.04591836734693866,1.979423978939162,-3.0768206209159583,False,True,False
STB,STB BANK,2025-10-23,3.81,45684,-0.05459057071960305,0.4226449975706541,-3.0429808793283364,False,True,False
STB,STB BANK,2025-12-25,3.79,21189,-0.05486284289276799,-0.13769463598402065,-3.0272107475288212,False,True,False
STB,STB BANK,2026-04-07,4.47,120023,0.054245283018867774,2.5858553951896983,3.543251246170143,False,True,False
STIP,STIP,2021-11-05,2.48,625,-0.08487084870848705,1.1250427465663968,-3.7055932509356038,False,True,False
STIP,STIP,2021-11-12,2.0,1050,-0.19354838709677413,1.3096945078864954,-6.150818447018396,False,True,False
STIP,STIP,2021-11-19,1.7,176721,-0.15000000000000002,3.438371407072238,-3.171920101703136,True,True,True
STIP,STIP,2022-04-08,3.55,3,0.18333333333333335,-1.2085576874230797,3.419529809407674,False,True,False
STIP,STIP,2022-05-23,3.01,200,-0.16388888888888897,0.261352421729595,-3.1580457342102544,False,True,False
STIP,STIP,2022-12-05,4.36,224,-0.16475095785440608,-0.2563909558048923,-3.928120444330557,False,True,False
STIP,STIP,2023-05-10,3.34,2566,-0.16500000000000004,0.9760187830846015,-3.1669927469607897,False,True,False
STIP,STIP,2024-06-18,4.2,2,0.1634349030470914,-1.7150667516564881,5.376340246360488,False,True,False
STIP,STIP,2025-03-25,2.56,375,0.08936170212765959,0.42325625320020144,3.127138017055181,False,True,False
STIP,STIP,2025-10-02,3.7,50,0.1821086261980831,-0.3748235763306986,6.924973256256875,False,True,False
STIP,STIP,2026-03-13,7.16,360,0.2947558770343579,1.1402385567537785,6.730768280465685,False,True,False
STIP,STIP,2026-04-02,9.59,639,0.2959459459459459,1.181317924831226,4.843293896474372,False,True,False
STPAP,SOTIPAPIER,2022-03-25,5.24,9164,-0.038532110091743066,0.39197458831001225,-3.0253902848389562,False,True,False
STPAP,SOTIPAPIER,2022-05-17,6.1,48773,0.044520547945205546,1.941186757637279,3.0722042305508763,False,True,False
STPAP,SOTIPAPIER,2023-04-05,7.54,322411,-0.029601029601029505,2.1181422005269908,-3.1623571103569397,False,True,False
STPAP,SOTIPAPIER,2023-04-06,7.81,584972,0.035809018567639184,2.299585992149536,3.196162053175825,False,True,False
STPAP,SOTIPAPIER,2023-04-11,8.4,6819305,0.06329113924050622,2.9395126092572768,5.241595302457311,False,True,False
STPAP,SOTIPAPIER,2023-04-12,7.55,88092,-0.10119047619047628,0.993144643302238,-7.534385694520014,False,True,False
STPAP,SOTIPAPIER,2023-07-26,6.63,43262,-0.05957446808510636,1.7292043827219774,-5.890226472065975,False,True,False
STPAP,SOTIPAPIER,2023-08-02,6.77,1042,0.05781249999999982,-0.632864526809468,4.815379180488291,False,True,False
STPAP,SOTIPAPIER,2023-08-03,6.4,7004,-0.05465288035450511,0.5819259331048212,-3.622351954411717,False,True,False
STPAP,SOTIPAPIER,2024-05-08,4.83,22681,0.0592105263157896,1.2759876001845971,3.5353363358263965,False,True,False
STPAP,SOTIPAPIER,2024-05-09,4.55,39856,-0.05797101449275366,1.4928595389824482,-3.418353039975984,False,True,False
STPAP,SOTIPAPIER,2024-06-18,4.65,24279,0.05203619909502266,1.1486881205512816,3.951339428991398,False,True,False
STPAP,SOTIPAPIER,2025-01-03,5.13,5522,-0.053505535055350606,-0.28057830400763967,-5.164067905673068,False,True,False
STPAP,SOTIPAPIER,2025-05-02,3.72,49777,-0.0582278481012658,1.9862435359865138,-4.523344188030054,False,True,False
STPAP,SOTIPAPIER,2025-05-05,3.5,26526,-0.05913978494623662,1.3354983008609278,-3.9082259427593424,False,True,False
STPAP,SOTIPAPIER,2025-09-12,3.04,7718,-0.05882352941176472,0.6840245884942585,-3.839541708907667,False,True,False
STPAP,SOTIPAPIER,2025-09-22,2.73,17000,0.05813953488372081,1.0788995387127505,3.173427475406231,False,True,False
STPAP,SOTIPAPIER,2026-04-16,2.79,19426,0.05681818181818188,1.6021726140072257,3.3944156099782217,False,True,False
STPAP,SOTIPAPIER,2026-04-27,2.75,16001,-0.15123456790123457,1.2671225755637108,-7.39763578846619,False,True,False
STPIL,SOTRAPIL,2021-12-13,12.9,13,0.05651105651105648,-1.415711622534974,4.392742710714486,False,True,False
STPIL,SOTRAPIL,2022-04-18,14.24,874,0.055596738324684924,0.7002310597274395,4.729922685737932,False,True,False
STPIL,SOTRAPIL,2022-07-15,12.69,38,-0.063468634686347,-0.7522291815355912,-3.9595860343479465,False,True,False
STPIL,SOTRAPIL,2022-11-02,12.51,320,-0.036951501154734445,0.4404667741458275,-3.7624558807782753,False,True,False
STPIL,SOTRAPIL,2022-11-10,12.51,20232,-0.036209553158705776,2.880378068456315,-3.648664636551001,False,True,False
STPIL,SOTRAPIL,2023-03-21,13.4,1520,0.0347490347490349,0.7840392996831,3.072560387619354,False,True,False
STPIL,SOTRAPIL,2023-05-08,13.85,2717,0.058868501529051986,1.0487685561970603,4.786801078536262,False,True,False
STPIL,SOTRAPIL,2023-06-16,14.65,10210,0.046428571428571486,1.417925837166762,3.894317626107058,False,True,False
STPIL,SOTRAPIL,2023-07-24,14.11,5,-0.059960026648900766,-2.2704328059576953,-4.97109075882361,False,True,False
STPIL,SOTRAPIL,2024-07-15,14.69,668,-0.07025316455696207,0.02029046408925118,-7.116485876958735,False,True,False
STPIL,SOTRAPIL,2024-10-24,14.8,4027,0.054131054131054235,1.2917663716301668,5.453651349473193,False,True,False
STPIL,SOTRAPIL,2025-04-07,18.1,1026,0.034285714285714475,0.08186733661814681,3.178026200540184,False,True,False
STPIL,SOTRAPIL,2025-04-11,18.75,32,0.035339591385974645,-2.640961970082547,3.1504729722680223,False,True,False
STPIL,SOTRAPIL,2025-04-14,18.15,2,-0.03200000000000003,-4.277525408420184,-3.282268756591269,False,True,False
STPIL,SOTRAPIL,2025-07-22,24.0,4209,0.0596026490066226,1.2927411521095236,3.391812180261914,False,True,False
STPIL,SOTRAPIL,2025-07-23,25.44,337,0.06000000000000005,-0.19409062539551988,3.1111986929375575,False,True,False
STPIL,SOTRAPIL,2025-07-31,22.56,2130,-0.06000000000000005,0.933518805606826,-3.3626391383683476,False,True,False
STPIL,SOTRAPIL,2026-02-20,24.29,2306,0.033617021276595604,0.8853946367795401,3.289113027836785,False,True,False
STPIL,SOTRAPIL,2026-02-26,26.65,1748,0.05964214711729632,0.6554760496280341,5.73979843859142,False,True,False
STPIL,SOTRAPIL,2026-03-02,26.5,1991,-0.04124457308248919,0.6988667815235077,-3.3400299158804447,False,True,False
STPIL,SOTRAPIL,2026-03-11,26.49,1560,0.053280318091451395,0.49328628931065505,3.3550668447746803,False,True,False
STPIL,SOTRAPIL,2026-03-24,27.4,351,0.05384615384615388,-0.4805101754729185,3.128526905993535,False,True,False
TAIR,TUNISAIR,2022-11-03,0.46,46227,-0.04166666666666663,1.1846733707903232,-3.3716922483714478,False,True,False
TAIR,TUNISAIR,2022-11-11,0.49,2020,0.042553191489361764,-0.910977478537523,3.227654816402966,False,True,False
TAIR,TUNISAIR,2024-11-26,0.4,36644,0.08108108108108114,1.2457664937053874,4.68756788832252,False,True,False
TAIR,TUNISAIR,2024-11-29,0.37,26196,-0.07500000000000007,1.0677541859241697,-3.7480563681605457,False,True,False
TAIR,TUNISAIR,2026-03-26,0.33,9717,-0.05714285714285705,0.5168908596785523,-3.7821141842214985,False,True,False
TGH,TAWASOL,2022-05-25,0.71,9660,0.109375,0.5080339950574374,5.558427817692326,False,True,False
TGH,TAWASOL,2024-04-03,0.64,10617,-0.08571428571428563,0.0020224871961015294,-4.144962064330643,False,True,False
TGH,TAWASOL,2024-10-24,0.66,39257,-0.08333333333333326,0.6770679919128163,-3.706413043717929,False,True,False
TGH,TAWASOL,2025-03-12,0.73,71111,0.12307692307692308,1.8144617703022297,5.0533957708519415,False,True,False
TGH,TAWASOL,2025-07-28,0.67,120840,-0.10666666666666658,1.7227968707548043,-4.078971647800463,False,True,False
TGH,TAWASOL,2025-11-27,0.68,102830,0.09677419354838723,1.4376424936054824,5.4472940002669095,False,True,False
TGH,TAWASOL,2026-01-06,0.76,49772,-0.07317073170731703,0.657504753416223,-3.325007385373378,False,True,False
TGH,TAWASOL,2026-01-22,0.84,90208,0.11999999999999988,0.8425573312374977,4.138872071755494,False,True,False
TGH,TAWASOL,2026-04-30,0.84,10738,-0.0561797752808989,-0.5737587937995059,-3.2278682151126805,False,True,False
TINV,TUNINVEST - SICAR,2021-10-13,11.46,298,-0.04499999999999993,0.25251364763229206,-3.469550462913606,False,True,False
TINV,TUNINVEST - SICAR,2022-11-22,5.57,42914,-0.07321131447587348,2.9116063546560316,-3.3285164257649122,False,True,False
TINV,TUNINVEST - SICAR,2022-11-25,6.34,16,0.09122203098106718,-0.8717914463859899,3.6136492925569152,False,True,False
TINV,TUNINVEST - SICAR,2022-11-29,6.91,117,0.08990536277602534,0.013999701160397825,3.1321838581222727,False,True,False
TINV,TUNINVEST - SICAR,2023-10-27,6.74,288,0.13659359190556497,0.5442754080264969,4.058287177272016,False,True,False
TINV,TUNINVEST - SICAR,2025-10-13,12.07,100,0.13760603204524036,-0.3518761145315743,6.666641759026972,False,True,False
TINV,TUNINVEST - SICAR,2025-10-22,15.68,841,0.2990886495443248,0.579497862661291,10.879556602227794,False,True,False
TINV,TUNINVEST - SICAR,2026-04-20,44.98,4126,0.07095238095238088,1.7979079792532096,4.3155719462803805,False,True,False
TINV,TUNINVEST - SICAR,2026-06-09,44.22,2047,0.07853658536585373,1.1789180955089023,4.210086585926908,False,True,False
TLNET,TELNET HOLDING,2021-09-01,8.7,4743,0.038186157517899666,0.9546515700328934,3.8292288768744025,False,True,False
TLNET,TELNET HOLDING,2022-04-26,8.54,30852,0.035151515151515156,2.0897924353427446,3.5600448009353585,False,True,False
TLNET,TELNET HOLDING,2022-05-24,7.95,6882,-0.046762589928057485,1.1074494319786277,-4.392182440584882,False,True,False
TLNET,TELNET HOLDING,2022-08-03,8.0,5884,0.03896103896103886,0.878245941067508,3.4115051518974733,False,True,False
TLNET,TELNET HOLDING,2022-09-12,7.43,16150,-0.059493670886076044,1.5644414232428216,-5.15526192909526,False,True,False
TLNET,TELNET HOLDING,2022-09-15,7.32,2886,-0.04687499999999989,0.4955747639318222,-3.2646173636675475,False,True,False
TLNET,TELNET HOLDING,2023-04-17,7.3,6834,0.03546099290780136,1.091224490950884,3.508643684487384,False,True,False
TLNET,TELNET HOLDING,2023-06-09,6.95,2544,-0.05570652173913049,0.3441980934498464,-5.625277317896956,False,True,False
TLNET,TELNET HOLDING,2023-09-13,6.5,11450,-0.04270986745213545,1.4579585240404205,-3.994941977469228,False,True,False
TLNET,TELNET HOLDING,2023-11-29,6.18,4437,0.05641025641025643,0.6030933325185008,4.86282334829029,False,True,False
TLNET,TELNET HOLDING,2024-05-06,5.64,9342,0.05816135084427754,1.1065874911369156,3.467430690127011,False,True,False
TLNET,TELNET HOLDING,2024-07-19,5.47,19468,0.055984555984555984,1.4514472290644262,3.328161704840856,False,True,False
TLNET,TELNET HOLDING,2024-10-21,6.15,16723,0.05308219178082196,1.4846981306874125,4.678683576184735,False,True,False
TLNET,TELNET HOLDING,2025-01-13,6.51,19884,0.051696284329563635,1.0832069460834282,3.6331009852392127,False,True,False
TLNET,TELNET HOLDING,2025-04-15,7.47,12465,0.03749999999999987,0.6274976758221178,3.049464360406767,False,True,False
TLNET,TELNET HOLDING,2025-06-23,7.19,21698,0.04505813953488369,1.340931875757443,3.798417756755402,False,True,False
TLNET,TELNET HOLDING,2025-11-20,6.53,17215,0.05663430420711979,1.4834741452487508,5.124806222070263,False,True,False
TLNET,TELNET HOLDING,2025-12-09,6.6,14447,0.04761904761904767,1.3977176060485066,3.7374869113463682,False,True,False
TLNET,TELNET HOLDING,2025-12-30,6.85,414450,-0.005805515239477477,4.566761003898264,-0.44625798086649454,True,False,False
TLNET,TELNET HOLDING,2026-01-16,6.35,27531,-0.04367469879518071,1.5984274791224486,-3.002440501734892,False,True,False
TLNET,TELNET HOLDING,2026-03-26,6.99,59386,0.05909090909090908,2.063041447573242,4.998814125509953,False,True,False
TLNET,TELNET HOLDING,2026-03-27,7.39,83844,0.05722460658082973,2.465693197024552,3.9991280589179823,False,True,False
TLNET,TELNET HOLDING,2026-03-30,7.83,230819,0.05953991880920162,3.021032028837374,3.638031652337262,True,True,True
TLS,TUNISIE LEASING & FACTORING,2021-10-05,10.0,25003,0.029866117404737214,3.018754222449611,,True,False,False
TLS,TUNISIE LEASING & FACTORING,2023-10-11,11.27,1515,-0.04491525423728826,0.45170462744440315,-3.401536562532238,False,True,False
TLS,TUNISIE LEASING & FACTORING,2024-08-20,14.73,670,-0.03092105263157885,0.22798857777280432,-3.085281093082506,False,True,False
TLS,TUNISIE LEASING & FACTORING,2024-09-19,16.89,503,0.035624501808817266,0.13193729601515752,3.1801096620011435,False,True,False
TLS,TUNISIE LEASING & FACTORING,2025-05-19,19.85,46222,0.03926701570680624,2.0956694280791925,3.861551921909693,False,True,False
TLS,TUNISIE LEASING & FACTORING,2025-05-22,20.5,54606,0.04805725971370145,1.846757147529978,4.558302878651929,False,True,False
TLS,TUNISIE LEASING & FACTORING,2025-05-26,22.51,14270,0.05929411764705894,1.1042982868355833,4.629624330840754,False,True,False
TLS,TUNISIE LEASING & FACTORING,2025-05-27,23.86,39574,0.059973345179920035,1.5927958823349164,3.958291507441853,False,True,False
TLS,TUNISIE LEASING & FACTORING,2025-05-28,25.29,20368,0.059932942162615355,1.2035295180894394,3.462958409292841,False,True,False
TLS,TUNISIE LEASING & FACTORING,2025-10-09,31.0,12722,-0.0458602646968298,1.0345386542451687,-3.3336310302855527,False,True,False
TLS,TUNISIE LEASING & FACTORING,2025-10-14,32.84,10830,0.05969667634720888,0.9559081274368731,3.6779668241097254,False,True,False
TLS,TUNISIE LEASING & FACTORING,2025-12-19,32.3,45397,0.0453074433656957,2.2529545398800876,3.1153424485372825,False,True,False
TLS,TUNISIE LEASING & FACTORING,2026-01-16,35.3,4338,0.05499103407053196,0.31021518579136986,4.524324643896909,False,True,False
TLS,TUNISIE LEASING & FACTORING,2026-01-19,37.2,5577,0.05382436260623247,0.5705066881527568,3.7599252108313124,False,True,False
TLS,TUNISIE LEASING & FACTORING,2026-01-27,42.5,14924,0.056688214818498395,1.3019530335945133,3.0553507419831627,False,True,False
TLS,TUNISIE LEASING & FACTORING,2026-04-01,34.7,34983,-0.12440070653545288,2.597223949606637,-6.510282729596446,False,True,False
TLS,TUNISIE LEASING & FACTORING,2026-04-20,37.63,16451,0.12328358208955237,1.5451055549536983,4.78075924970165,False,True,False
TPR,TPR,2021-08-30,4.39,425,0.03782505910165468,-0.7967697916979194,3.4033554203125025,False,True,False
TPR,TPR,2021-10-19,4.3,10334,-0.05908096280087538,0.9798630224564081,-5.244624001684063,False,True,False
TPR,TPR,2021-10-20,4.5,10158,0.04651162790697683,0.9446366114620185,3.2905028937549172,False,True,False
TPR,TPR,2022-07-27,4.15,5148,-0.07158836689038017,0.7644458159889695,-7.227615897702548,False,True,False
TPR,TPR,2023-04-18,4.55,35911,0.058139534883721034,1.454174936726801,4.695920282895809,False,True,False
TPR,TPR,2023-05-19,5.16,72882,0.05737704918032782,1.4534810614083327,4.038753365219169,False,True,False
TPR,TPR,2023-07-18,5.09,1974,-0.060885608856088624,-1.1451413240379016,-4.751756579631262,False,True,False
TPR,TPR,2023-10-27,4.98,4664,0.031055900621118182,0.02736904284443258,3.1761729952001265,False,True,False
TPR,TPR,2023-10-31,4.9,423888,-0.018036072144288595,3.1241234269615314,-1.8046588360286713,True,False,False
TPR,TPR,2024-04-03,5.15,6043,0.030000000000000027,0.3520395335401726,3.012474167805722,False,True,False
TPR,TPR,2024-05-02,5.26,63801,0.054108216432865675,1.996907493263466,4.841658907949401,False,True,False
TPR,TPR,2024-06-20,5.3,10376,-0.08620689655172409,0.4545446864269234,-6.260393290023378,False,True,False
TPR,TPR,2024-12-19,6.35,863303,0.02917341977309551,4.042453135675468,2.3194914734603738,True,False,False
TPR,TPR,2024-12-30,6.34,1009680,0.0015797788309637184,3.2784594290215217,-0.05268504159871855,True,False,False
TPR,TPR,2025-04-04,8.25,74550,0.04562737642585546,1.2980772811662282,3.100422003822215,False,True,False
TPR,TPR,2025-05-26,9.61,1020782,0.006282722513088812,4.278265791351049,0.07768108086509154,True,False,False
TPR,TPR,2025-06-30,10.0,5806417,-0.00990099009900991,5.457623198131087,-0.8620432163736035,True,False,False
TPR,TPR,2025-07-16,10.5,14943,-0.03934126258005488,-0.21332203591054857,-3.014009622246124,False,True,False
TPR,TPR,2025-07-23,11.27,28377,0.05921052631578938,0.34668666113894553,3.8993613856928184,False,True,False
TPR,TPR,2025-12-08,10.15,221672,-0.003925417075564153,4.327883580944994,-0.2780740971331212,True,False,False
TPR,TPR,2025-12-19,10.76,785893,0.044660194174757084,5.033073632983794,4.556460992067522,True,True,True
TPR,TPR,2025-12-23,10.99,837896,0.017592592592592604,4.212912878806354,1.660989673800789,True,False,False
TPR,TPR,2025-12-25,11.12,593299,-0.015057573073516406,3.347195106746308,-1.4006522617680588,True,False,False
TPR,TPR,2025-12-26,11.3,586123,0.01618705035971235,3.0108128967159002,1.3517950654465913,True,False,False
TPR,TPR,2026-01-27,13.69,44692,0.059597523219814263,0.5810863137342817,4.205135811151718,False,True,False
TPR,TPR,2026-05-13,13.91,17996,0.05940594059405946,-0.08739240394979148,4.644230011060541,False,True,False
TPR,TPR,2026-05-14,14.74,59052,0.05966930265995685,1.4056891101270141,3.933105051542776,False,True,False
TPR,TPR,2026-05-15,15.62,191165,0.05970149253731338,2.8435981731560727,3.4508692434195325,False,True,False
TRE,TUNIS RE,2021-10-28,7.0,30097,0.0,3.035611960321373,-0.033213730309787234,True,False,False
TRE,TUNIS RE,2022-04-04,6.61,518,-0.048920863309352525,0.5082830850091757,-4.4553994277136795,False,True,False
TRE,TUNIS RE,2022-07-01,6.6,431,-0.046242774566474076,0.4991313852154379,-3.4191421543656877,False,True,False
TRE,TUNIS RE,2022-11-22,6.5,1165,0.04166666666666674,0.7111141480697453,3.6243431095387026,False,True,False
TRE,TUNIS RE,2022-12-07,6.97,166,0.044977511244377766,-0.5651806185509801,3.5626343583349143,False,True,False
TRE,TUNIS RE,2023-05-19,6.01,2261,-0.07538461538461538,0.9079350641846078,-3.8424033062720406,False,True,False
TRE,TUNIS RE,2024-06-10,6.4,1398,-0.0433482810164425,0.7276468186465016,-3.8462260316099495,False,True,False
TRE,TUNIS RE,2024-06-11,6.68,1430,0.043749999999999956,0.746877769480669,3.5032594793051497,False,True,False
TRE,TUNIS RE,2024-08-20,6.6,1000,-0.0434782608695653,0.42429056963954376,-3.054650076119595,False,True,False
TRE,TUNIS RE,2024-11-25,7.75,2370,0.04026845637583887,1.0521965319972921,3.0963045588396563,False,True,False
TRE,TUNIS RE,2025-01-24,7.7,510,-0.03749999999999998,0.1405216582797078,-3.9538017935496277,False,True,False
TRE,TUNIS RE,2025-01-27,7.99,737,0.03766233766233773,0.38713462422268324,3.281104283236222,False,True,False
TRE,TUNIS RE,2025-05-16,8.0,53381,-0.04761904761904767,2.4329900750617353,-3.3141361878746824,False,True,False
TRE,TUNIS RE,2025-09-02,8.9,1,0.059523809523809534,-2.2281352027204617,4.605314579113902,False,True,False
TRE,TUNIS RE,2025-12-26,9.5,1600393,0.0,3.449795107736695,-0.1039730658182694,True,False,False
TRE,TUNIS RE,2025-12-31,10.38,17070,0.0591836734693878,1.2460206688486144,4.852622694608617,False,True,False
TRE,TUNIS RE,2026-01-27,11.5,4841,0.0579576816927323,0.6163903794321905,4.12369901907434,False,True,False
TRE,TUNIS RE,2026-03-02,15.0,12365,-0.049429657794676785,0.5638261870524779,-3.193727037771659,False,True,False
TRE,TUNIS RE,2026-04-02,12.4,16303,-0.11238367931281323,0.7178821247962355,-5.569506359357893,False,True,False
UADH,UADH,2021-10-13,0.38,84018,0.1875,0.8401219720997526,5.883676704174054,False,True,False
UADH,UADH,2021-11-09,0.62,113384,0.24,0.8948813136678418,5.354681215708766,False,True,False
UADH,UADH,2022-11-07,0.42,20974,-0.08695652173913049,0.9528271164151736,-3.1619427527066293,False,True,False
UADH,UADH,2023-06-07,0.33,16939,0.13793103448275867,0.8934805029176583,3.948886458599184,False,True,False
UADH,UADH,2023-09-28,0.21,30402,-0.22222222222222232,0.871012590188362,-5.50281094727143,False,True,False
UADH,UADH,2024-10-18,0.49,29857,0.16666666666666674,1.156219963015509,5.1735561396804695,False,True,False
UADH,UADH,2025-07-04,0.53,47234,0.1276595744680853,1.2043613117230587,3.2742908457674553,False,True,False
UADH,UADH,2025-11-10,0.54,3155,-0.06896551724137923,0.3516516253178843,-3.103172709842634,False,True,False
UADH,UADH,2025-11-19,0.58,1,0.09433962264150941,-3.699018948967126,4.043178329574538,False,True,False
UBCI,UBCI,2022-04-22,22.1,11070,0.0,3.129532025880965,0.055480998906998806,True,False,False
UBCI,UBCI,2022-05-11,21.35,3,-0.0339366515837104,-2.462959500028612,-3.3371567335583556,False,True,False
UBCI,UBCI,2022-05-19,20.4,7,-0.04404873477038429,-1.7041169419759827,-4.112461348187058,False,True,False
UBCI,UBCI,2022-07-27,22.04,10,0.04454976303317526,-1.1703637388732935,3.8581563581334857,False,True,False
UBCI,UBCI,2022-09-07,21.21,13,-0.04027149321266965,-0.8661218139992521,-3.1521354494297698,False,True,False
UBCI,UBCI,2022-09-30,22.15,116,0.04431871758604422,0.10982618150620986,3.3964535174763753,False,True,False
UBCI,UBCI,2023-04-19,24.13,5,0.09136137494346452,-1.2579197581657535,6.1402647174653575,False,True,False
UBCI,UBCI,2023-05-09,21.02,332,-0.08209606986899565,0.5358967949827778,-4.139016285964681,False,True,False
UBCI,UBCI,2023-07-28,20.5,259,-0.07239819004524894,0.40597630543029833,-3.3514560565394724,False,True,False
UBCI,UBCI,2023-08-15,22.9,5,0.09047619047619038,-1.4657540715643187,3.799505449547624,False,True,False
UBCI,UBCI,2023-09-21,20.5,785,-0.10480349344978157,0.9529460202333773,-3.9486980781774896,False,True,False
UBCI,UBCI,2024-09-30,24.56,16,0.09155555555555539,-0.7634808312146092,4.500083211968759,False,True,False
UBCI,UBCI,2024-10-07,22.5,1,-0.08387622149837126,-1.7178253376301944,-3.434653212324934,False,True,False
UBCI,UBCI,2025-06-02,19.8,50,0.04210526315789487,-0.5199511320245026,3.4275549564811176,False,True,False
UBCI,UBCI,2025-06-18,20.4,69749,0.0,3.087332451459876,0.09065421117627914,True,False,False
UBCI,UBCI,2025-10-28,25.0,2017,0.08225108225108224,1.131717880037307,4.704878518619547,False,True,False
UBCI,UBCI,2025-10-30,27.29,1134,0.0915999999999999,0.8929626197880085,4.423148698660232,False,True,False
UBCI,UBCI,2025-12-02,34.18,2562,0.120655737704918,0.9090784152322232,3.987036102595708,False,True,False
UIB,UIB,2021-07-30,16.79,531,0.03705991352686833,0.6031336639429659,3.070850180947257,False,True,False
UIB,UIB,2021-09-03,16.6,869331,0.0,4.2652306472714585,-0.01431044235870395,True,False,False
UIB,UIB,2021-12-09,16.0,150,0.04986876640419946,-1.330196209838182,4.664944316033685,False,True,False
UIB,UIB,2022-03-23,14.49,185001,0.0,3.3355301600936977,0.038785026129133995,True,False,False
UIB,UIB,2022-05-30,14.02,565,-0.04690686607749839,-0.5315974473716952,-3.99991071947407,False,True,False
UIB,UIB,2022-06-30,15.57,17589,0.04147157190635453,1.0250566401054737,3.458817457263097,False,True,False
UIB,UIB,2022-08-31,18.8,9027,0.04444444444444451,0.5853583236237261,3.8270357931179158,False,True,False
UIB,UIB,2022-09-21,19.8,12095,0.044303797468354444,0.6667351188318955,3.6207109252893943,False,True,False
UIB,UIB,2022-10-21,23.9,3044,0.03913043478260869,-0.21485234685906693,3.0101454426524397,False,True,False
UIB,UIB,2023-05-16,24.0,30148,0.03896103896103886,1.6118815381793137,3.960114797991627,False,True,False
UIB,UIB,2023-05-17,25.0,14861,0.04166666666666674,1.1769078202014156,3.891216111671867,False,True,False
UIB,UIB,2023-05-29,26.15,1294130,0.009652509652509744,4.039582774009907,0.7427034571310609,True,False,False
UIB,UIB,2023-06-08,28.82,6601,0.059948510481794726,0.4356381304799194,4.535864292326859,False,True,False
UIB,UIB,2023-08-17,26.2,420,-0.05755395683453246,-0.8895764785930472,-3.61196320648129,False,True,False
UIB,UIB,2023-08-21,27.67,7667,0.059747223286097384,0.7443827338173453,3.3655407506004535,False,True,False
UIB,UIB,2023-11-16,25.27,56985,0.05423445974134333,2.13962053214394,3.8081621091314255,False,True,False
UIB,UIB,2024-09-02,22.4,2536,-0.04680851063829794,1.103199231162121,-3.954760147864924,False,True,False
UIB,UIB,2024-10-02,22.65,238220,0.0,3.4635936409630834,0.02901739552342898,True,False,False
UIB,UIB,2024-10-22,23.6,1344,0.043324491600353676,0.5568518506868443,3.433385217683435,False,True,False
UIB,UIB,2024-11-25,23.39,174,0.03863232682060391,-0.6270006717814312,3.1528583438029893,False,True,False
UIB,UIB,2024-12-20,22.51,499741,0.004014272970561894,3.397165133794622,0.34353666569684804,True,False,False
UIB,UIB,2025-05-08,23.23,1899,0.04970628106642572,0.3356264501121387,4.997383647825536,False,True,False
UIB,UIB,2025-05-29,23.6,345625,0.002123142250530785,3.9725301340035992,0.1167763761407209,True,False,False
UIB,UIB,2025-06-02,22.75,80,-0.03601694915254239,-1.9726930780707566,-3.6850888954200216,False,True,False
UIB,UIB,2025-09-23,22.49,1300,0.052409920449227876,0.49083648005421404,4.8711776608854525,False,True,False
UIB,UIB,2025-09-24,21.6,125,-0.03957314361938624,-0.39450379988048767,-3.0919068733555335,False,True,False
UIB,UIB,2025-09-29,22.5,60,0.044083526682134444,-0.6872487486075112,3.235960277971287,False,True,False
UIB,UIB,2025-10-23,25.4,4224,0.05833333333333335,0.8305853377985348,3.2626581961228407,False,True,False
UIB,UIB,2025-11-03,24.36,300,-0.0587326120556414,-0.1976354299434705,-3.350766590536325,False,True,False
